address,lat,lon
"NH Bypass,Trivandrum, India",8.791702,76.7179824
"Alwaye,Kochi, India",10.0802307,76.3389244
"Nanthancodu,Trivandrum, India",8.4684732,76.9858961
"Kesavadasapuram,Trivandrum, India",8.5297091,76.9384033
"Vennalla,Ernakulam, India",,
"Palayam,Trivandrum, India",8.5030538,76.9500997
"Marappalam,Trivandrum, India",8.5244812,76.9475775
"Peyad,Trivandrum, India",8.5142482,77.0196917
"Ambalammukku,Trivandrum, India",,
"Karyavattom,Trivandrum, India",8.5673909,76.8909514
"Vazhuthacaud,Trivandrum, India",8.5017399,76.9595706
"PTP Nagar,Trivandrum, India",8.5128474,76.9877377
"Vellayambalam,Trivandrum, India",8.511472,76.9622965
"Poojapura,Trivandrum, India",8.4930519,76.9747892
"Kumarapuram,Trivandrum, India",8.5146047,76.9278145
"Jagathy,Trivandrum, India",8.4945483,76.9641003
"Seaport Airport Road,Kochi, India",10.0004745,76.3495561
"Akurli,Navi Mumbai, India",,
"State Highway 1,Thiruvalla, India",,
"Tourist Banglow Road,Kottayam, India",,
"Kavumbhagom,Thiruvalla, India",9.3772752,76.5577876
"Edachira,Kochi, India",10.0158515,76.3664309
"Ayyanthole,Thrissur, India",10.5330031,76.1885802
"Viyyur,Thrissur, India",10.5529559,76.2151953
"Kudappanakunnu,Trivandrum, India",8.5500696,76.9609317
"Velloor,Kottayam, India",9.8318474,76.4536287
"Vadavathoor,Kottayam, India",9.5907851,76.5642463
"Chevayoor,Kozhikode, India",11.2695402,75.8249128
"Peramangalam,Thrissur, India",10.5745886,76.1621752
"Melechowa South,Kannur, India",,
"Thiroor,Thrissur, India",10.5834225,76.2168512
"Gowreesapattom,Trivandrum, India",8.5134488,76.9379718
"South Kalamassery,Ernakulam, India",10.044776,76.3151306
"Punkunnam,Thrissur, India",10.5341403,76.2089873
"Kadappakada,Kollam, India",8.891903,76.6020893
"Tripunithura,Ernakulam, India",9.914987,76.3429538
"Panniyankara,Kozhikode, India",11.2234657,75.7826642
"Pallavaram,Chennai, India",12.9675742,80.1520504
"Chittoor Rd,Kochi, India",10.0156821,76.2762633
"Kalamassery,Kochi, India",10.0417851,76.3164418
"Varapuzha,Kochi, India",10.0704096,76.2223062
"Alinchuvadu,Ernakulam, India",10.0069937,76.3156239
"Chottanikkara,Kochi, India",,
"Poochatty,Thrissur, India",10.5083476,76.2667348
"Vennala,Kochi, India",9.9983002,76.3251702
"Jawahar Nagar,Ernakulam, India",9.9711747,76.3022978
"Menamkulam,Trivandrum, India",8.5704389,76.8491721
"Kottappuram,Thrissur, India",10.525446,76.2061924
"Mira Road East,Mumbai, India",,
"Budwel,Hyderabad, India",17.3187641,78.3926573
"West Hill,Kozhikode, India",11.2851634,75.7650382
"Charni Road,Mumbai, India",18.9518437,72.8182401
"Rai Durg,Hyderabad, India",,
"Ponniammanmedu,Chennai, India",,
"Banashankari stage 6,Bangalore, India",12.9278196,77.556621
"Mamidipally,Hyderabad, India",17.2424408,78.4545943
"Dona Paula,Goa, India",15.4581997,73.8038671
"IVC Road,Bangalore, India",13.2307299,77.6448294
"Sonnenahalli,Bangalore, India",12.9433048,77.4801187
"Singahalli,Bangalore, India",13.1617626,77.7238781
"Anna Salai,Chennai, India",13.0582915,80.2584699
"Jijamata Nagar Worli,Mumbai, India",,
"Bidadi,Ramanagara, India",12.7988507,77.3869947
"Gaganpahad,Hyderabad, India",17.3549315,78.4785127
"Kadugodi Colony,Bangalore, India",12.9921197,77.7497624
"Morjim,Goa, India",15.6294635,73.7358315
"Vadapalani,Chennai, India",13.0509304,80.2120661
"Yellappa Chetty Layout,Bangalore, India",12.9775731,77.6182694
"Chikku Lakshmaiah Layout,Bangalore, India",12.9350706,77.6116041
"Vengola,Ernakulam, India",10.0795869,76.4592257
"TB Road,Thrissur, India",10.5138837,76.2122388
"Tiruvallam,Trivandrum, India",,
"Nandankod,Trivandrum, India",,
"Jawaharnagar,Trivandrum, India",,
"Anayara,Trivandrum, India",8.5084897,76.9161676
"Pattor,Trivandrum, India",8.4985862,76.9387153
"Muduvanmugal,Trivandrum, India",,
"Muttada,Trivandrum, India",8.5346337,76.9496081
"Thampuranmukku,Trivandrum, India",8.4444262,76.9636705
"Kaitamukku,Trivandrum, India",,
"Polayathodu,Kollam, India",8.878318,76.6092372
"Venpalavattom,Trivandrum, India",8.5080937,76.9083254
"Kankottumukku,Kollam, India",,
"Pottakkuzhi,Trivandrum, India",8.5155351,76.9350197
"Madannada,Kollam, India",8.8759199,76.6159452
"Bhojpur Road,Bhopal, India",,
"Hoshangabad Road,Bhopal, India",23.1876646,77.4529413
"Airport Road,Bhopal, India",23.2871703,77.3540717
"Katara Hills,Bhopal, India",23.1948628,77.4894336
"Bawadiya Kalan,Bhopal, India",23.1836482,77.4386602
"Yapral,Hyderabad, India",17.5030543,78.5407976
"Bhopal Bypass Road,Bhopal, India",23.2259859,77.5115417
"Chiklod Road,Bhopal, India",,
"Bawaria Kalan,Bhopal, India",,
"Kolar Road,Bhopal, India",23.1498246,77.4113067
"Trilanga,Bhopal, India",23.1905708,77.4299979
"Gulmohar,Bhopal, India",23.1857251,77.4361653
"Salaiya,Bhopal, India",23.1584249,77.4461628
"Gulmohar Colony,Bhopal, India",23.1857251,77.4361653
"Ayodhya Bypass,Bhopal, India",23.3030398,77.4160718
"Ayodhya Nagar,Bhopal, India",23.2765789,77.4657795
"Raisen Road,Bhopal, India",23.249244,77.4952683
"Patel nagar,Bhopal, India",23.2557211,77.5021024
"Kalbadevi,Mumbai, India",18.9492575,72.8279382
"Mandideep,Bhopal, India",23.1548609,77.4744729
"Awadhpuri,Bhopal, India",23.230229,77.4866612
"Katara,Bhopal, India",23.1789922,77.491078
"Jatkhedi,Bhopal, India",,
"Phanda Kala,Bhopal, India",,
"Karond road,Bhopal, India",23.2682241,77.4007711
"Kalapani,Bhopal, India",23.1001827,77.3782521
"E8,Bhopal, India",23.2584857,77.401989
"Diamond Harbour Road,Kolkata, India",22.4943937,88.3162573
"Arera Colony,Bhopal, India",23.2208721,77.4293649
"Junnar,Pune, India",19.2006808,73.976819
"Lambakhera,Bhopal, India",23.3283335,77.4025631
"Khajuri Kalan,Bhopal, India",,
"Sirol Road,Gwalior, India",,
"Purani Chhaoni,Gwalior, India",,
"City Centre,Gwalior, India",26.2232301,78.1525375
"Alkapuri,Gwalior, India",,
"NH-3,Gwalior, India",26.2037247,78.1573628
"Bowbazar,Kolkata, India",22.5704924,88.3615602
"Acharya Jagadish Chandra Bose Road,Kolkata, India",22.5413815,88.3426282
"Gandhi Nagar,Bhopal, India",23.2326231,77.3784847
"Super Corridor,Indore, India",22.7264127,75.785797
"Sri Mahakaleshwara Swamy Temple,Ujjain, India",,
"NH-75,Gwalior, India",25.886967,78.3337725
"Morar,Gwalior, India",26.2286817,78.2376766
"Jigsoli,Gwalior, India",26.2854621,78.1040909
"Zaheerabad,Hyderabad, India",17.6802284,77.6132436
"Airport Road,Gwalior, India",,
"Nagor,Gwalior, India",,
"Sirol,Gwalior, India",,
"Mahalgaon,Gwalior, India",,
"Dongarpur,Gwalior, India",25.8227624,77.9614305
"Shivpuri Link Road,Gwalior, India",,
"New City Center,Gwalior, India",,
"Badagaon,Gwalior, India",26.22565,78.2596385
"MR 10,Indore, India",22.7827618,75.8544098
"Rahatni,Pune, India",,
"Viman Nagar Central,Pune, India",,
"Pipliyahana,Indore, India",22.7085548,75.9073352
"LIG Colony,Indore, India",22.7377373,75.8867237
"NIBM Road,Pune, India",18.4737443,73.8988493
"Bhageerath,Pune, India",,
"Boisar,Palghar, India",19.7984865,72.761452
"Western Express Highway,Mumbai, India",19.1213059,72.8561404
"Kalyani Nagar,Pune, India",18.5481382,73.9025513
"Mahalakshmi Nagar,Indore, India",22.7567891,75.9086514
"Nipania,Indore, India",22.7575834,75.9307149
"Hatod,Indore, India",22.7946123,75.7361381
"Ujjain Road Pologround Industrial Estate,Indore, India",,
"Manorama Ganj,Indore, India",,
"Scheme No 54,Indore, India",22.7532395,75.8828956
"Tigariya Badshah,Indore, India",,
"Tejaji Nagar,Indore, India",22.6385241,75.8883025
"Bada Bangarda,Indore, India",,
"Rau,Indore, India",22.6336511,75.8051046
"Khandwa Road,Indore, India",22.6137175,75.8881058
"Rau Road,Indore, India",22.6468393,75.7873515
"Rau Pithampur Road,Indore, India",,
"Piplya Kumar,Indore, India",22.7664749,75.9130377
"Niranjanpur,Indore, India",22.7779991,75.8928221
"Vijay Nagar,Indore, India",22.6948381,75.8539948
"Bijalpur,Indore, India",22.6686484,75.8333221
"Talawali Chanda,Indore, India",,
"Mahatma Gandhi Road,Indore, India",,
"Suklia,Indore, India",,
"New Palasiya,Indore, India",,
"Chhota Bangarda,Indore, India",22.744146,75.8175729
"Kanadia Road Savindnagar,Indore, India",,
"Bhawrasla,Indore, India",,
"Magarkheda,Indore, India",,
"Kanadia Main Road,Indore, India",,
"Tillor Khurd,Indore, India",22.6116211,75.9568115
"Sula Khedi,Indore, India",,
"Scheme No 140,Indore, India",22.7539024,75.9045249
"Geeta Bhavan,Indore, India",22.7183783,75.8843134
"Barela,Jabalpur, India",23.0955454,80.0588279
"Bhedaghat Main Road,Jabalpur, India",,
"Vijay Nagar,Jabalpur, India",23.1883478,79.9092722
"Jabalpur Road,Jabalpur, India",22.6241889,70.7400656
"Pratap Nagar,Ratlam, India",,
"Hayathnagar,Hyderabad, India",17.3281147,78.6045399
"Savedi,Ahmadnagar, India",,
"Tarakpur,Ahmadnagar, India",,
"Bhistabag,Ahmadnagar, India",,
"Bolhegaon Suburban,Ahmadnagar, India",,
"Supa,Ahmadnagar, India",,
"Hosa Road,Bangalore, India",12.8722557,77.663486
"Dhokali,Thane, India",19.2255786,72.9845436
"Vikhroli West,Mumbai, India",19.114541,72.9257184
"Majiwada,Thane, India",19.2130251,72.9784852
"Kole,Thane, India",19.1686909,73.0866337
"Mumbai Pune Expressway,Pune, India",18.6631642,73.7207441
"Kolshet,Thane, India",19.2389025,72.9932692
"Jogeshwari,Mumbai, India",19.1348994,72.8488199
"Jogeshwari West,Mumbai, India",19.136394,72.8373817
"Kothrud,Pune, India",18.5071358,73.8050987
"Bund Garden,Pune, India",18.5405933,73.8834394
"Wadala West,Mumbai, India",,
"Mohammed Wadi,Pune, India",,
"Walkeshwar,Mumbai, India",18.9524203,72.8038935
"Palava City,Thane, India",19.1683058,73.0733977
"Shilphata,Thane, India",19.1430394,73.0467879
"Naigaon East,Mumbai, India",19.0138034,72.8463224
"Malabar Hill,Mumbai, India",18.9581616,72.8033665
"Kalyan Shilphata Road,Thane, India",,
"Khanna,Kolkata, India",,
"Madhyamgram,Kolkata, India",22.6947839,88.4530183
"Mankoli,Bhiwandi, India",19.2394109,73.0429351
"Khoni Pagadyacha Pada,Thane, India",,
"Kukatpally Housing Board Colony,Hyderabad, India",17.4922068,78.3973638
"Napean Sea Road,Mumbai, India",18.958693,72.800686
"Wadala East,Mumbai, India",19.0158783,72.8550732
"Sanath Nagar,Hyderabad, India",17.4522594,78.4446705
"Kalachowki,Mumbai, India",18.9897271,72.8428846
"Kanjurmarg East,Mumbai, India",19.124102,72.9385562
"Ultadanga,Kolkata, India",22.5961275,88.3852833
"Gahunje,Pune, India",18.6668233,73.7020767
"Lonavala,Pune, India",18.7503694,73.4069436
"Mira Bhayandar Road,Mumbai, India",19.2813147,72.8747815
"Ameerpet,Hyderabad, India",17.4375012,78.4482505
"Palaspa,Navi Mumbai, India",,
"Shyam Bazar,Kolkata, India",22.5979916,88.3694857
"Kharbao,Bhiwandi, India",19.2942411,73.0322572
"Kalher,Bhiwandi, India",19.2470586,73.0162096
"Kolwadi,Pune, India",18.8187004,73.5038052
"Agripada,Mumbai, India",18.97504,72.8250555
"Thakurpukur,Kolkata, India",22.4643677,88.3075322
"Denkanikotta Road,Hosur, India",,
"Dadar East,Mumbai, India",19.0162531,72.8522274
"Saligramam,Chennai, India",13.0583406,80.1985327
"KK Nagar,Chennai, India",13.0386493,80.2052158
"South Dum Dum,Kolkata, India",22.6210749,88.3992451
"Patipukur,Kolkata, India",22.6065505,88.3952451
"Baner Pashan Link Road,Pune, India",18.5500787,73.7914144
"Krishnapur,Kolkata, India",22.5121921,88.5205462
"Kasheli,Thane, India",19.2362651,73.0147061
"Daund,Pune, India",18.4834351,74.3621686
"Padgha,Thane, India",19.304971,73.1518487
"Kamatghar,Bhiwandi, India",19.2765091,73.045283
"Gauripada,Kalyan, India",19.2492992,73.1493443
"Lonad,Thane, India",,
"Dombivli,Kalyan, India",19.2148599,73.0910271
"Chitrakoot,Jaipur, India",26.9014106,75.7377841
"Wanadongri,Nagpur, India",21.0965731,78.9662663
"Jejuri,Pune, India",18.2768994,74.1602287
"Alandi,Pune, India",18.6772446,73.8981129
"Chikan Ghar,Kalyan, India",,
"Khadakpada,Kalyan, India",19.2568987,73.1328761
"Chinchpada Gaon,Kalyan, India",,
"Laxminarayan Nagar,Kolhapur, India",16.7117412,74.2568909
"Handewadi,Pune, India",18.4666006,73.9338507
"Sutar Mala,Kolhapur, India",,
"Hanuman Nagar,Kolhapur, India",16.6759252,74.2240409
"Raman Mala,Kolhapur, India",16.7235568,74.2354294
"Rankala,Kolhapur, India",16.688622,74.2111259
"Sambhaji Nagar,Kolhapur, India",16.6824624,74.2184438
"Kasaba,Kolhapur, India",16.7336399,74.2435951
"Ichalkarnji,Kolhapur, India",,
"Khadka,Nagpur, India",21.0458794,78.9871126
"Jogeshwari Vikhroli Link Road,Mumbai, India",19.1194482,72.9039583
"Nepean Sea Road,Mumbai, India",18.9590583,72.8035239
"Kapurbawdi,Thane, India",19.2154462,72.9778645
"Vakola,Mumbai, India",19.0813635,72.853893
"Lokhandwala Complex Andheri West,Mumbai, India",19.1444491,72.824092
"Nungambakkam,Chennai, India",13.0620626,80.240487
"Sector 128,Noida, India",28.4711175,77.5316122
"Yeshwant Niwas Road,Indore, India",,
"Samata Nagar Thane West,Thane, India",19.2026853,72.965407
"Sion East,Mumbai, India",19.0428153,72.8653563
"Pedder Road,Mumbai, India",18.9730483,72.8101437
"Mahim West,Mumbai, India",19.0313416,72.8393257
"Uday Baug,Pune, India",,
"Bhavani Peth,Pune, India",18.5085663,73.8677223
"Byculla East,Mumbai, India",18.9736935,72.8367795
"Mira Bhayandar,Mumbai, India",19.3183904,72.8991697
"Kemps Corner,Mumbai, India",18.9637535,72.8068617
"Vasant Vihar - Thane West,Thane, India",,
"Kamptee Road,Nagpur, India",21.2115786,79.1601145
"Mumbai Central,Mumbai, India",18.9695855,72.8193152
"Pimple Nilakh,Pune, India",18.5696793,73.7940824
"Hiranandani Estate,Thane, India",19.2570093,72.9839263
"Patlipada,Thane, India",19.2493501,72.9760694
"Hiranandani Estate Road,Thane, India",,
"Egattur,Chennai, India",12.8358864,80.2295898
"Oragadam,Chennai, India",13.130791,80.1529145
"Hiranandani Gardens,Mumbai, India",19.1183882,72.911464
"Kanjurmarg West,Mumbai, India",19.1253912,72.9252519
"DN Nagar,Mumbai, India",19.1278285,72.8308602
"Balkum Pada,Thane, India",19.2202204,72.9898609
"Salisbury Park,Pune, India",,
"Bhoslenagar Ashok Naga,Pune, India",,
"Warje,Pune, India",18.4820444,73.8001705
"Bhandup Village,Mumbai, India",19.1516463,72.9435228
"Vartak Nagar,Thane, India",19.2155371,72.9627101
"Balewadi,Pune, India",18.5820266,73.7689831
"Pashan,Pune, India",18.5386704,73.7952542
"Kalina,Mumbai, India",19.079273,72.8612672
"Palm Beach Road,Navi Mumbai, India",19.0550224,73.0048831
"Kalwa,Thane, India",19.1962265,72.9978364
"Grant Road,Mumbai, India",18.9633549,72.8158261
"Pawar Nagar,Thane, India",19.2223841,72.9615698
"Linking Road,Mumbai, India",19.0673986,72.8336938
"Kurla,Mumbai, India",19.0655397,72.8795636
"Goregaon,Mumbai, India",19.1648688,72.8495492
"Katraj,Pune, India",18.4536792,73.8563196
"Bhandup,Mumbai, India",19.1438684,72.9384327
"Santacruz,Mumbai, India",19.0789383,72.8446344
"Bhulabhai Desai Marg,Mumbai, India",,
"Versova,Mumbai, India",19.1302521,72.8213775
"Katraj Kondhwa Road,Pune, India",18.4482388,73.8678408
"Virar West,Mumbai, India",,
"Pandav Hills,Nashik, India",,
"Pathardi Phata,Nashik, India",19.9566521,73.7581059
"Jadavpur,Kolkata, India",22.495499,88.3709006
"Kankurgachi,Kolkata, India",22.5789725,88.3915174
"Pokharan Road Number 2,Thane, India",19.236536,72.9699809
"Mahim,Mumbai, India",19.0423145,72.8398344
"Chakala,Mumbai, India",19.1152873,72.8618085
"Navghar Road,Mumbai, India",19.1688674,72.9600621
"Shahapur,Thane, India",19.4517936,73.3265956
"JVPD Scheme,Mumbai, India",19.1111705,72.8304076
"Dahisar West,Mumbai, India",19.248875,72.852959
"Kalyan Ambernath Road,Thane, India",19.2062622,73.1371279
"Parsi Colony Dadar East,Mumbai, India",19.0172512,72.8477581
"Borivali,Mumbai, India",19.229068,72.8573628
"Bani Park,Jaipur, India",26.9316554,75.7958012
"Moudhapara,Raipur, India",,
"Bhandup East,Mumbai, India",19.1378308,72.9361964
"Murlipura,Jaipur, India",27.021972,75.4150915
"Ram Nagar,Jaipur, India",26.9017784,75.7746534
"Maheshwaram,Hyderabad, India",17.3158544,78.4828417
"Virar East,Mumbai, India",,
"Khar East,Mumbai, India",,
"Nala Sopara,Mumbai, India",,
"Churi Wadi,Mumbai, India",,
"Nalasopara West,Mumbai, India",19.012455,72.835058
"Jambhe,Pune, India",,
"Kiwale,Pune, India",18.8496805,73.8034486
"Marunji,Pune, India",18.6116702,73.7156487
"Moshi,Pune, India",18.6523154,73.8442032
"Dahisar,Mumbai, India",19.045147,72.9451951
"Mulshi,Pune, India",18.5134117,73.5668846
"Vishrantwadi,Pune, India",18.57263,73.87825
"NIBM Annexe,Pune, India",,
"Wanawari,Pune, India",,
"Boat Club Road,Pune, India",18.539366,73.8782661
"Salunkhe Vihar,Pune, India",18.4799152,73.9059296
"Ganeshkhind,Pune, India",18.549946,73.8207947
"Sadashiva Nagar,Bangalore, India",13.0110193,77.5808641
"Manjri Budruk,Pune, India",,
"Bibwewadi,Pune, India",18.4507245,73.8681407
"Pisoli,Pune, India",18.4516862,73.892762
"Pashan Sus Road,Pune, India",18.5388145,73.7938714
"Vidyavihar,Mumbai, India",19.0795422,72.8971169
"Wadgaon Sheri,Pune, India",18.5436274,73.9240845
"Swargate,Pune, India",18.4986771,73.8578427
"Deccan Gymkhana,Pune, India",18.5158926,73.84116
"Padmavati Nagar,Pune, India",18.4690126,73.8541684
"Mukund Nagar,Pune, India",18.4952174,73.8662236
"Rasta Peth,Pune, India",18.5197797,73.864986
"Balkrishna Sakharam Dhole Patil Road,Pune, India",,
"Guru Nanak Nagar,Pune, India",,
"Magarpatta Road,Pune, India",18.531477,73.9321895
"Taleigao,Goa, India",15.4702665,73.8225674
"Miramar,Goa, India",15.4827569,73.8093495
"Law College Road,Pune, India",18.5166083,73.8293695
"Kalamboli,Navi Mumbai, India",19.0235062,73.1106092
"Lulla Nagar,Pune, India",,
"Tathawade,Pune, India",18.6153997,73.7501907
"Fatima Nagar,Pune, India",18.5045098,73.902129
"Tamhini Ghat Road,Pune, India",,
"Sopan Baug Society,Pune, India",18.5138324,73.903859
"Wanwadi,Pune, India",,
"Laxmi Road,Pune, India",18.5156698,73.8699412
"Mapusa,Goa, India",15.590853,73.8102146
"Loni Kalbhor,Pune, India",18.488353,74.0221934
"Ghorpadi,Pune, India",18.5268544,73.9000956
"Dhayari Phata Road,Pune, India",18.4608621,73.8127554
"Shirwal,Pune, India",18.1497532,73.8502522
"Nana Peth,Pune, India",18.5183964,73.8563077
"Kondhwa Budruk,Pune, India",18.4576183,73.8865816
"Camp,Pune, India",18.5216239,73.8717527
"Sahakar Nagar,Pune, India",18.4900796,73.8475301
"Nagar Road,Pune, India",18.5626114,73.9259818
"Sopan Baug,Pune, India",18.5141709,73.9014013
"Bhagwan Tatyasaheb Kawade Road,Pune, India",,
"Koregaon Park Annexe,Pune, India",18.5304765,73.9135448
"Niranjan Park,Pune, India",18.4716317,73.8225779
"Dhankawadi,Pune, India",18.4652848,73.8550257
"Bukkasagara,Bangalore, India",12.7756195,77.6324661
"Senapati Bapat Road,Pune, India",,
"Dhanori Lohegaon Road,Pune, India",,
"Sakore Nagar,Pune, India",18.5623209,73.9090302
"Khadakwasla,Pune, India",18.4392428,73.7757659
"Karve Nagar,Pune, India",18.4894205,73.821347
"Bhandarkar Road,Pune, India",18.5192831,73.8292583
"Prabhat Road,Pune, India",18.5119748,73.8316078
"Mumbai Agra National Highway,Nashik, India",,
"Tilak Ali,Ratnagiri, India",,
"Kempapura,Bangalore, India",13.0478903,77.6096313
"Varve Bk,Pune, India",,
"Mumbai Goa Highway,Chiplun, India",17.5208189,73.5109868
"Model Colony,Pune, India",18.5314302,73.8374513
"Bhukum,Pune, India",18.4945396,73.7214015
"Bopodi,Pune, India",18.5696675,73.8381109
"Erandwane,Pune, India",18.5087486,73.8318432
"Ratnagiri,Ratnagiri, India",16.9933521,73.2954371
"Rajarampuri,Kolhapur, India",16.6945771,74.2453534
"Chinchwad,Pune, India",18.6403548,73.7917128
"Somatne Phata,Pune, India",,
"University Road,Pune, India",18.5615018,73.8140993
"Ejipura,Bangalore, India",12.945245,77.6274776
"Vepery,Chennai, India",13.0842952,80.2622738
"Shukrawar Peth,Pune, India",18.5113537,73.8540109
"Wadgaon Sheri Road,Pune, India",18.5436274,73.9240845
"Charholi Road,Pune, India",18.6607384,73.8915601
"Akurdi,Pune, India",18.6486418,73.7647081
"Kirkatwadi,Pune, India",18.446964,73.7890265
"Anand Nagar,Pune, India",18.4782576,73.823807
"Mayur Colony,Pune, India",18.5027108,73.817036
"Ideal Colony,Pune, India",18.5090654,73.8168618
"Pimple Saudagar,Pune, India",18.5981553,73.7977661
"Roseland Residency,Pune, India",18.5917409,73.7945245
"Maan,Pune, India",18.5746155,73.7092529
"Shahad,Thane, India",19.2435448,73.1580817
"Shirgaon,Pune, India",18.6788722,73.6868794
"Ulhasnagar,Mumbai, India",,
"Lal Bahadur Shastri Road,Mumbai, India",19.2531838,72.8524607
"Morwadi,Pune, India",,
"Amlidhi,Raipur, India",,
"Kasarwadi,Pune, India",18.6080927,73.8208678
"Pradhikaran Nigdi,Pune, India",18.6568824,73.7751023
"Sangvi,Pune, India",18.6182187,74.1722827
"Nerhe,Pune, India",,
"Chandan Nagar,Pune, India",18.5570956,73.9280864
"Uruli Kanchan,Pune, India",18.4872401,74.133
"MIDC,Pune, India",18.7854121,74.2809907
"Pirangut,Pune, India",18.5112818,73.6790069
"Gultekadi,Pune, India",,
"Market Yard,Pune, India",18.3369055,74.3816444
"Palghar,Palghar, India",19.6978882,72.7718888
"Miraj,Sangli, India",16.8585161,74.7108947
"Kupwad,Sangli, India",16.8697261,74.6216977
"Trisulia,Cuttack, India",,
"Balianta,Bhubaneswar, India",20.3127178,85.8829934
"Pratapnagari,Cuttack, India",,
"Pokhraira,Muzaffarpur, India",,
"Kuspangi,Cuttack, India",,
"Jagatpur,Cuttack, India",20.493738,85.9902725
"Manguli,Cuttack, India",20.5244819,85.9409104
"Tamando,Bhubaneswar, India",,
"Bomikhal,Bhubaneswar, India",,
"CDA Area,Cuttack, India",,
"CDA Sector 8,Cuttack, India",20.4761897,85.8272112
"Khordha,Bhubaneswar, India",20.2314294,85.8395279
"Sector 11 CDA,Cuttack, India",20.4797984,85.8186623
"Barang,Cuttack, India",20.4485675,85.8014302
"Andharua,Bhubaneswar, India",,
"Janla,Bhubaneswar, India",,
"Tulsipur,Cuttack, India",20.4867398,85.8615908
"Meria Bazar,Cuttack, India",,
"Patrapada,Bhubaneswar, India",,
"Jharapara,Bhubaneswar, India",,
"Dolamundai,Cuttack, India",20.4624859,85.8831851
"Pahala,Bhubaneswar, India",,
"Phulnakhara,Bhubaneswar, India",,
"New Marine Drive Road,Puri, India",19.7923232,85.8152741
"Naya Bazar,Cuttack, India",,
"Kalinga Nagar,Bhubaneswar, India",20.2680426,85.7623093
"42 Mouza,Cuttack, India",,
"Maltipatpur,Puri, India",,
"Jaganath Dham,Puri, India",,
"Hans Pal,Bhubaneswar, India",,
"Pipili,Puri, India",20.0889542,85.8235903
"Kalinga Vihar,Bhubaneswar, India",20.2903876,85.8244174
"Kandukur,Hyderabad, India",,
"Pokhariput,Bhubaneswar, India",20.2347427,85.8135974
"Uttara,Bhubaneswar, India",20.2014497,85.8537237
"Sham Pur,Bhubaneswar, India",,
"Naharkanta,Bhubaneswar, India",20.3218438,85.8789597
"Satasankha,Puri, India",19.995579,85.8237817
"Raghunathpur,Bhubaneswar, India",,
"Gajapati Nagar,Bhubaneswar, India",,
"Chandrasekharpur,Bhubaneswar, India",20.3421722,85.8201153
"Station Area,Puri, India",28.6383443,77.2025704
"Puri,Bhubaneswar, India",20.1941699,85.8682644
"Alikia,Puri, India",,
"Sipasarubali,Puri, India",,
"Madanpur,Bhubaneswar, India",,
"Tankapani Road,Bhubaneswar, India",20.2447584,85.8385242
"Chandaka,Bhubaneswar, India",20.2702282,85.7840693
"Baliapanda,Puri, India",,
"Khandagiri,Bhubaneswar, India",20.2661224,85.7832241
"Vivekananda Marg,Bhubaneswar, India",20.2489485,85.836296
"Saheed Nagar,Bhubaneswar, India",20.2886824,85.8488154
"Kharavela Nagar,Bhubaneswar, India",20.2564293,85.7851214
"Dhauli,Bhubaneswar, India",20.2017165,85.8549767
"Baramunda,Bhubaneswar, India",20.2731096,85.7953289
"Sailashree Vihar,Bhubaneswar, India",,
"Ghatikia,Bhubaneswar, India",20.2669852,85.7683905
"Jagamara,Bhubaneswar, India",20.2553221,85.8059778
"Malipada,Bhubaneswar, India",,
"Samanga,Puri, India",,
"Atharanala,Puri, India",19.8194348,85.8320436
"Sector 151,Noida, India",28.5705399,77.3228931
"Sector 45,Noida, India",28.550602,77.3505128
"Jagadheri,Yamunanagar, India",,
"Shatabdi nagar,Meerut, India",28.9473752,77.6735196
"Bharat Nagar,Bhopal, India",23.196723,77.43884
"Ashiyana,Lucknow, India",26.8668883,80.9106565
"Shyamla hills,Bhopal, India",23.239184,77.3900841
"Shastri Nagar,Meerut, India",28.9553231,77.7319659
"Agra Shamshabad Raja Kherah Marg,Agra, India",,
"Jamalpur Colony,Ludhiana, India",30.9010225,75.9095265
"Shantikunj,Haridwar, India",29.9911152,78.1925895
"Verka,Amritsar, India",31.6641033,74.9350828
"Govindpuram,Ghaziabad, India",28.6830707,77.4869012
"Noorwala Road Ludhiana,Ludhiana, India",30.9473904,75.858956
"Grand Trunk Road,Jalandhar, India",,
"Sector 88,Gurgaon, India",28.4219647,76.9568078
"Gobindgarh,Jalandhar, India",,
"Chandigarh Road,Ludhiana, India",30.8676608,75.9879812
"Ferozepur Road,Ludhiana, India",30.8941241,75.8090938
"Madhuban Colony,Ludhiana, India",,
"Central Town,Ludhiana, India",30.8713601,75.7978068
"Sahnewal,Ludhiana, India",30.8402061,75.983601
"Lalton Kalan,Ludhiana, India",30.8425639,75.777527
"Sirhind Road,Patiala, India",30.3479257,76.3955537
"Sirsi Road,Jaipur, India",26.9226701,75.7443582
"Jagatpura,Jaipur, India",26.8335777,75.8273041
"Tonk Road,Jaipur, India",26.8691968,75.7969908
"Bapu Nagar,Jaipur, India",26.8850735,75.8009576
"NH 8,Ajmer, India",26.4691,74.639
"Swej Farm,Jaipur, India",,
"Malviya Nagar,Jaipur, India",26.8593667,75.8098088
"Agra Road,Jaipur, India",26.911962,75.8353221
"Takht E Shahi Road,Jaipur, India",26.8959424,75.812739
"Boraj,Jaipur, India",26.8666879,75.4463338
"Sitapura,Jaipur, India",26.7827458,75.8379471
