city,state,country,builder_name,project_name,location_text,status,project_type,budget_raw,source
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Crest,"Banjara Hills,Hyderabad",completed,,₹2.03 Cr   -₹2.80 Cr,magicbricks
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Palm Springs,"Bachupally,Hyderabad",completed,,₹96.9 Lac   -₹1.10 Cr,magicbricks
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Palm Grove,"Kompally,Hyderabad",completed,,₹1.01 Cr   -₹1.20 Cr,magicbricks
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Senor Valley I,"Jubilee Hills,Hyderabad",completed,,₹2.13 Cr   -₹3.17 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Corporate Park,"Shilaj,Ahmedabad",ongoing,Commercial Office Space..,₹64.4 Lac   -₹72.1 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Gardenia,"Tragad,Ahmedabad",ongoing,"2 BHK 
										Multistorey Apartment..",₹41 Lac   -₹88.5 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastika,"Jodhpur Park,Kolkata",ongoing,"3 BHK 
										Multistorey Apartment..",₹1.21 Cr Onwards,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Shubh Jivan,"Vastral,Ahmedabad",ongoing,"2 BHK 
										..",₹45.9 Lac   -₹56 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sanskruti,"Ravet,Pune",ongoing,"1 BHK 
										..",₹75.0 Lac   -₹90.4 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik The Crest,"Nikol,Ahmedabad",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Nitara Heights,"Lalbaug,Vadodara",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sopan,"Gandhinagar Road,Ahmedabad",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Matri Sadan,"Andheri East,Mumbai",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Samruddhi,"Ravet,Pune",ongoing,,₹21.8 Lac   -₹33.3 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Radhika Apartment,"Paschim Putiary,Kolkata",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,83 Ballygunge Place,"Ballygunge Place,Kolkata",completed,"3 BHK 
										..",₹1.50 Cr   -₹1.74 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Mitra Tower,"Bondel Road,Kolkata",completed,"4 BHK 
										..",₹3.22 Cr   -₹3.71 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastic Manor,"Tiljala,Kolkata",completed,"3 BHK 
										..",₹1.06 Cr   -₹1.22 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Usha,"Jodhpur Park,Kolkata",completed,"3, 4 BHK 
										..",₹1.32 Cr   -₹1.69 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sanand Greens Residency,"Sanand,Ahmedabad",completed,"2 BHK 
										..",₹39.4 Lac   -₹51.2 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,36C,"Jatin Das Road,Kolkata",completed,"2 BHK 
										..",₹1.01 Cr   -₹1.15 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Fern,"Ballygunge,Kolkata",completed,"4 BHK 
										..",₹2.06 Cr   -₹3.26 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,83 Ballygunge Place,"Ballygunge,Kolkata",completed,"2 BHK 
										..",₹2.06 Cr   -₹3.26 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Rich County,"Ambegaon,Pune",completed,"2 BHK 
										..",₹42.0 Lac   -₹55.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Smart Nu Town,"Naya Raipur,Raipur",completed,,₹33.7 Lac   -₹35.9 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Kunj Apartment,"Sector 13 Rohini,New Delhi",completed,,₹1.64 Cr   -₹1.98 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Residency,"Kukatpally,Hyderabad",completed,,₹1.19 Cr   -₹1.43 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Renuka Jyoti Enclave,"Jaitala,Nagpur",completed,,₹50.0 Lac   -₹58.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Arcade,"Boyapalem,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Amaravathi Enclave,"Nidumukkala,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Heights,"Dombivli West,Thane",completed,,₹45.0 Lac   -₹55.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Manikana,"Anil Maitra Road,Kolkata",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Tolly Cottage,"Lake Gardens,Kolkata",completed,,₹94.0 Lac   -₹1.14 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Shail,"Ballygunge,Kolkata",completed,,₹2.06 Cr   -₹3.26 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Shivaay,"Raja Basanta Roy Road,Kolkata",completed,,₹1.50 Cr   -₹1.58 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Argh,"Rash Behari Avenue,Kolkata",completed,,₹1.63 Cr   -₹2.31 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Ekhon,"Hazra,Kolkata",completed,,₹1.20 Cr   -₹1.89 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Asim Shova,"Mullick Bazar,Kolkata",completed,,₹95.9 Lac   -₹1.29 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Manisha,"Kalighat,Kolkata",completed,,₹1.08 Cr   -₹1.34 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Lalita,"Ballygunge,Kolkata",completed,,₹2.06 Cr   -₹3.26 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Keshav,"Ballygunge,Kolkata",completed,,₹2.06 Cr   -₹3.26 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Skand,"Rash Behari Avenue,Kolkata",completed,,₹1.63 Cr   -₹2.31 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Heights,"Andheri West,Mumbai",completed,,₹3.0 Cr   -₹4.33 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Diamond Rockk,"Thergaon,Pune",completed,,₹70.0 Lac   -₹86.9 Lac,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Asim Shova,"Loudon Street,Kolkata",completed,,₹6.33 Cr   -₹6.90 Cr,magicbricks
Guntur,Andhra Pradesh,India,Swastik Developers,Windsor Heights,"Kharghar,Navi Mumbai",completed,,₹1.15 Cr   -₹1.66 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Nirvana,"Gachibowli,Hyderabad",ongoing,"3 BHK 
										Multistorey Apartment..",₹2.50 Cr   -₹3 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Sahasra,"Gopanapalli,Hyderabad",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.32 Cr   -₹2.40 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Capital,"Kunchanapalli,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Orange Towers,"Nanakram Guda,Hyderabad",completed,"3, 4 BHK 
										..",₹3.80 Cr   -₹7.27 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Orange County,"Gachibowli,Hyderabad",completed,"3, 4 BHK 
										..",₹3.19 Cr   -₹4.43 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Silicon Towers,"Kothaguda,Hyderabad",completed,"3, 4 BHK 
										..",₹3.75 Cr   -₹5.68 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Enclave,"Gachibowli,Hyderabad",completed,"3, 4 BHK 
										..",₹1.53 Cr   -₹1.91 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Peak,"Narsingi,Hyderabad",completed,"4, 5 BHK 
										Multistorey Apartment..",₹10.36 Cr   -₹12.02 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Summit,"Narsingi,Hyderabad",completed,"3 BHK 
										Multistorey Apartment..",₹2.83 Cr   -₹3.23 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Meadows,"Gachibowli,Hyderabad",completed,"4 BHK 
										..",₹1.53 Cr   -₹1.91 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Info Bahn,"Gachibowli,Hyderabad",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Temple Tree,"Narsingi,Hyderabad",completed,,₹21 Cr   -₹45.88 Cr,magicbricks
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,The Summit,"Gandipet,Hyderabad",completed,,₹1.63 Cr   -₹2.32 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex 33 West,"Nallagandla,Hyderabad",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.12 Cr   -₹1.77 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Kingston Park,"Nallagandla,Hyderabad",ongoing,"4 BHK 
										Villa..",₹8.71 Cr   -₹12.40 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Viraat,"Miyapur,Hyderabad",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.14 Cr   -₹1.72 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Pristine,"Hyder Nagar,Hyderabad",ongoing,"3 BHK 
										Multistorey Apartment..",₹85.5 Lac   -₹1.55 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Bougainvillea,"Bowrampet,Hyderabad",ongoing,"4 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Green Reserve,"Kalaparru,Vijayawada",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Capital Vista West,"Kantheru,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Palacia,"Benz Circle,Vijayawada",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Siris Signa,"Ayyappa Nagar,Vijayawada",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Panache,"Gachibowli,Hyderabad",completed,"2, 3 BHK 
										..",₹1.77 Cr   -₹2.71 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Premio,"Nizampet,Hyderabad",completed,"2, 3 BHK 
										..",₹1.22 Cr   -₹1.70 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Prime,"Kukatpally,Hyderabad",completed,"2, 3 BHK 
										Multistorey Apartment..",₹87.2 Lac   -₹1.12 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex GIGA CITI,"Tukkuguda,Hyderabad",completed,,₹1.11 Cr   -₹1.28 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Capital County,"Amaravathi,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Pride,"Kukatpally,Hyderabad",completed,,₹1.19 Cr   -₹1.43 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Surya Meadows,"Gudavalli,Vijayawada",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Lake View,"Kukatpally,Hyderabad",completed,,₹1.19 Cr   -₹1.43 Cr,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Capital Vista,"Kaza,Guntur",completed,,₹42.0 Lac   -₹51.6 Lac,magicbricks
Guntur,Andhra Pradesh,India,Vertex Homes Pvt. Ltd.,Vertex Paradise,"Nizampet,Hyderabad",completed,,₹87.0 Lac   -₹1.12 Cr,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Srikara Residency,"Gorantla,Guntur",ongoing,,₹45.0 Lac   -₹47.6 Lac,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Sri Gayatri Pearl,"Bannerghatta Road,Bangalore",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Gayatri Ocean Blue,"Kundalahalli,Bangalore",completed,"2, 3 BHK 
										..",₹85.0 Lac   -₹1.42 Cr,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Kaushalya Residency,"Sainikpuri,Hyderabad",completed,,₹58.0 Lac   -₹83.2 Lac,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Sri Gayatri Curio,"HAL Stage 2,Bangalore",completed,,₹1.75 Cr   -₹2.05 Cr,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Sri Gayatri Pride,"HAL Stage 2,Bangalore",completed,,₹1.75 Cr   -₹2.05 Cr,magicbricks
Guntur,Andhra Pradesh,India,SRI Gayatri Constructions,Sparkling Isle,"Mahatma Gandhi Road,Bangalore",completed,,₹3.21 Cr   -₹4.67 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Hemadurga Classic,"Miyapur,Hyderabad",ongoing,"3 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Hemadurga Signature,"Pattabhipuram,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,BR Vishal Plaza,"Taloja,Navi Mumbai",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Sri Hemadurga Lakshmi Soudham,"Alkapuri,Hyderabad",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Shiv Mahima Shrusti,"Taloja,Navi Mumbai",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Mahima Complex,"Taloja,Navi Mumbai",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Hemadurga Towers,"Miyapur,Hyderabad",completed,"4 BHK 
										Multistorey Apartment..",₹1.04 Cr Onwards,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Lakshmi Durga Sagar Enclave,"Sagar Nagar,Visakhapatnam",completed,"2 BHK 
										..",₹1.17 Cr   -₹1.68 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,CBR Estates,"Madinaguda,Hyderabad",completed,"2 BHK 
										Multistorey Apartment..",₹60 Lac Onwards,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Shiv Mahima Aangan,"Kharghar,Navi Mumbai",completed,,₹1.15 Cr   -₹1.66 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Sharvani Heights,"Miyapur,Hyderabad",completed,,₹1.10 Cr   -₹1.22 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Sai Ranga Bhaskar Residency,"Miyapur,Hyderabad",completed,,₹1.10 Cr   -₹1.22 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Hemadurga Wonder,"Madinaguda,Hyderabad",completed,,₹1.23 Cr   -₹1.51 Cr,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Mahima Niwas,"Taloja,Navi Mumbai",completed,,₹40.0 Lac   -₹47.9 Lac,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Shiv Corner,"Dronagiri,Navi Mumbai",completed,,₹43.2 Lac   -₹50.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,BRC Infra Pvt. Ltd.,Shreeya Avenue,"Undri,Pune",completed,,₹55.6 Lac   -₹65.5 Lac,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Kingsway,"Balapur,Hyderabad",ongoing,"3 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Somnath,"Gorantla,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Pearl,"Gorantla,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Amaravathi Homes,"Amaravathi,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Kamal Sandhya,"Shirur,Pune",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Kingsway,"Nadargul,Hyderabad",completed,"3 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Palace,"Peda Palakaluru,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Maurya Gardens Kothrud,"Jijai Nagar,Pune",completed,,₹1.82 Cr   -₹2.27 Cr,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Residency,"Pragathi Nagar,Hyderabad",completed,,₹89.0 Lac   -₹1.06 Cr,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Nivas,"Syamalla Nagar,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Sannidhi,"Syamalla Nagar,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Galaxy,"Syamalla Nagar,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Classic,"Syamalla Nagar,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Mourya Constructions,Mourya Empire,"Syamalla Nagar,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Vajra Homes Pvt. Ltd.,Jaya Lakshmi Sadan,"JKC College Road,Guntur",completed,"3 BHK 
										..",₹96.0 Lac   -₹98.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Vajra Homes Pvt. Ltd.,Rama Krishna Nilayam,"Chuttu Gunta,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Siddhi Ganapathi Developers pvt ltd,Siddhi Ganapathi Vajram,"Tadikonda,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Amrutha Towers,"Kaza,Guntur",ongoing,"2 BHK 
										Multistorey Apartment..",₹33 Lac   -₹40 Lac,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Comforts,"Electronic City,Bangalore",ongoing,,₹1.08 Cr   -₹1.41 Cr,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Lotus,"Bannerghatta Road,Bangalore",completed,"2 BHK 
										..",₹1.30 Cr   -₹1.70 Cr,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Homes,"Bannerghatta Road,Bangalore",completed,"2 BHK 
										..",₹1.30 Cr   -₹1.70 Cr,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Verna,"Bannerghatta Road,Bangalore",completed,,₹1.30 Cr   -₹1.70 Cr,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Greens,"Electronic City,Bangalore",completed,,₹1.08 Cr   -₹1.41 Cr,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Misty Woods,"Chikhali,Pune",completed,,₹35.0 Lac   -₹42.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Pruthvi Builders & Developers,Pruthvi Paradise,"Begur Road,Bangalore",completed,,₹1.41 Cr   -₹1.78 Cr,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,RR Sai Heaven,"Ameenpur,Hyderabad",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Sai Teja Sanctum,"Thambu Chetty Palya,Bangalore",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Sai Teja Shallot,"KR Puram,Bangalore",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Lokeshwari Residency,"Habsiguda,Hyderabad",completed,"3 BHK 
										..",₹1.25 Cr   -₹1.46 Cr,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Teja Town Ship,"Peda Palakaluru,Guntur",completed,"4 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Sai Teja Pearlgrove,"C V Raman Nagar,Bangalore",completed,,₹1.30 Cr   -₹1.51 Cr,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Sai Teja Solace,"Indira Nagar,Bangalore",completed,,₹3.12 Cr   -₹4.25 Cr,magicbricks
Guntur,Andhra Pradesh,India,Sai Teja Constructions,Swathi Sai Classic,"Uppal,Hyderabad",completed,,₹1.10 Cr   -₹1.28 Cr,magicbricks
Guntur,Andhra Pradesh,India,APCRDA,Amaravati Township Phase 2,"Mangalagiri,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,APCRDA,Payakapuram Township,"Payakapuram,Vijayawada",completed,,,magicbricks
Guntur,Andhra Pradesh,India,APCRDA,Truck Terminal,"Ibrahimpatnam,Vijayawada",completed,,,magicbricks
Guntur,Andhra Pradesh,India,APCRDA,IDSMT Scheme,"Tenali,Guntur",completed,,₹40.0 Lac   -₹45.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,RJ Projects,Hari Hara Meadows,"Tenali,Guntur",completed,,₹40.0 Lac   -₹45.0 Lac,magicbricks
Guntur,Andhra Pradesh,India,Sri Vaishnavi Townships India,Jaya Krishna Brindhavanam,"NH-5,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Sri Vaishnavi Townships India,Jaya Krishna Brindhavanam Phase 2,"Boyapalem,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Ramakrishna Housing,Ramakrishna Fortune Citi,"Atchutapuram,Visakhapatnam",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Ramakrishna Housing,Villa Greenz,"Mangalagiri,Vijayawada",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Ramakrishna Housing,Ramakrishna Venuzia,"Kaza,Guntur",completed,"3 BHK 
										Multistorey Apartment..",₹56 Lac Onwards,magicbricks
Guntur,Andhra Pradesh,India,Ramakrishna Housing,Ramakrishna Meadows,"Kanchikacherla,Vijayawada",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Keystones Infra Con India,AVSR Sky Court,"Bhavanipuram,Vijayawada",ongoing,"2 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Keystones Infra Con India,Cotton County,"Chilakaluripet,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Aaditri Housing Pvt. Ltd.,Aaditri Empire,"Mokila,Hyderabad",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹98.5 Lac Onwards,magicbricks
Guntur,Andhra Pradesh,India,Aaditri Housing Pvt. Ltd.,Aaditri Exotica,"Vidhya Nagar,Guntur",ongoing,"3 BHK 
										..",,magicbricks
Guntur,Andhra Pradesh,India,Aaditri Housing Pvt. Ltd.,Fortune Iconia,"Peda Palakaluru,Guntur",ongoing,,,magicbricks
Guntur,Andhra Pradesh,India,Aaditri Housing Pvt. Ltd.,S L Grand,"Srinagar Colony,Guntur",completed,,,magicbricks
Guntur,Andhra Pradesh,India,Aaditri Housing Pvt. Ltd.,S.V. Pride,"Vidhya Nagar,Guntur",completed,,,magicbricks
