city,state,country,builder_name,project_name,location_text,status,budget_raw,latitude,longitude,project_type,source,geo_key
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sunstone,"Gopanapalli,Hyderabad",ongoing,₹1.18 Cr   -₹2.03 Cr,,,"3 BHK 
										Multistorey Apartment..",magicbricks,"Gopanapalli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Palmwoods,"Kompally,Hyderabad",ongoing,₹72.9 Lac   -₹1.62 Cr,17.5354868,78.5096979,"3 BHK 
										Multistorey Apartment..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar Towers,"Nallagandla,Hyderabad",ongoing,₹2.87 Cr   -₹3.68 Cr,17.4774828,78.3060359,,magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Zenon,"Puppalaguda,Hyderabad",completed,₹1.45 Cr   -₹2.48 Cr,17.3999951,78.3861689,"2 BHK 
										Multistorey Apartment..",magicbricks,"Puppalaguda,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna One,"Shaikpet,Hyderabad",completed,₹1.95 Cr   -₹5.74 Cr,17.4057955,78.4006536,Multistorey Apartment..,magicbricks,"Shaikpet,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Dharani,"Dundigal,Hyderabad",completed,₹58.5 Lac   -₹63.8 Lac,17.5062095,78.5051076,,magicbricks,"Dundigal,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Cyber Commune,"Nallagandla,Hyderabad",completed,₹1.05 Cr   -₹1.50 Cr,17.4774828,78.3060359,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hillpark Silver Oaks,"Chanda Nagar,Hyderabad",completed,₹1.38 Cr   -₹1.89 Cr,17.4534764,78.3943669,"2, 3 BHK 
										..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hill park Silver oaks,"Chanda Nagar,Hyderabad",completed,₹1.35 Cr   -₹1.65 Cr,17.4534764,78.3943669,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Elina,"Yeswanthpur,Bangalore",completed,₹1.65 Cr   -₹2.39 Cr,13.0221838,77.5530824,"3, 4 BHK 
										..",magicbricks,"Yeswanthpur,Bangalore, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna WestSide,"Manikonda,Hyderabad",completed,₹2.47 Cr   -₹3.46 Cr,17.3999951,78.3861689,"2, 3, 4 BHK 
										..",magicbricks,"Manikonda,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hights 2,"Kondapur,Hyderabad",completed,₹1.62 Cr   -₹3.20 Cr,17.4587912,78.3730556,"3, 4 BHK 
										..",magicbricks,"Kondapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna HillPark Boulevard,"Chanda Nagar,Hyderabad",completed,₹1.89 Cr Onwards,17.4534764,78.3943669,"3, 4 BHK 
										Villa..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Oosmans Everest,"Mettuguda,Hyderabad",completed,₹2.20 Cr   -₹2.57 Cr,17.4355036,78.5195573,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Mettuguda,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hights I,"Kondapur,Hyderabad",completed,₹1.69 Cr Onwards,17.4587912,78.3730556,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kondapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar Zenith,"Nallagandla,Hyderabad",completed,₹1.60 Cr   -₹3.42 Cr,17.4774828,78.3060359,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Palm Meadows,"Kompally,Hyderabad",completed,₹1.01 Cr   -₹1.20 Cr,17.5354868,78.5096979,"3, 4 BHK 
										..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Residency,"Kondapur,Hyderabad",completed,₹1.11 Cr   -₹2.34 Cr,17.4587912,78.3730556,"2, 3 BHK 
										..",magicbricks,"Kondapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Cyber County,"Gopanapalli,Hyderabad",completed,₹7.60 Cr   -₹8.50 Cr,,,"3 BHK 
										Villa..",magicbricks,"Gopanapalli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Luxor Park,"Kondapur,Hyderabad",completed,₹2.55 Cr   -₹4.43 Cr,17.4587912,78.3730556,"3, 4 BHK 
										..",magicbricks,"Kondapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hillpark Gardenia,"Chanda Nagar,Hyderabad",completed,₹6.69 Cr Onwards,17.4534764,78.3943669,"4 BHK 
										..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Aura,"Jubilee Hills,Hyderabad",completed,₹2.21 Cr   -₹3.04 Cr,17.4308362,78.4102882,"3 BHK 
										Multistorey Apartment..",magicbricks,"Jubilee Hills,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Chandradeep,"Banjara Hills,Hyderabad",completed,₹2.87 Cr   -₹3.16 Cr,17.4177464,78.4399014,"3, 4 BHK 
										..",magicbricks,"Banjara Hills,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Palm Springs,"Bahadurpally,Hyderabad",completed,₹2.80 Cr Onwards,,,Residential Plot..,magicbricks,"Bahadurpally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Orchids,"Madhapur,Hyderabad",completed,₹1.63 Cr   -₹2.32 Cr,17.4408924,78.3916304,"3, 4 BHK 
										..",magicbricks,"Madhapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hill Park,"Chanda Nagar,Hyderabad",completed,₹1 Cr   -₹1.75 Cr,17.4534764,78.3943669,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna County,"Hafeezpet,Hyderabad",completed,₹15 Cr Onwards,17.4834409,78.3611316,"3, 4 BHK 
										Villa..",magicbricks,"Hafeezpet,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Serene Park,"Kondapur,Hyderabad",completed,₹1.72 Cr   -₹2.96 Cr,17.4587912,78.3730556,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kondapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Western Meadows,"Mokila,Hyderabad",completed,₹2.08 Cr   -₹3.89 Cr,,,"4, 6 BHK 
										..",magicbricks,"Mokila,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Kanopy Marigold,"Kompally,Hyderabad",completed,₹86.2 Lac   -₹1.36 Cr,17.5354868,78.5096979,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Kanopy Tulip,"Kompally,Hyderabad",completed,₹83.4 Lac   -₹1.03 Cr,17.5354868,78.5096979,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Kanopy Lotus,"Kompally,Hyderabad",completed,₹1.01 Cr   -₹1.20 Cr,17.5354868,78.5096979,"3 BHK 
										..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna HillPark Lake Breeze,"Chanda Nagar,Hyderabad",completed,₹1.34 Cr   -₹1.65 Cr,17.4534764,78.3943669,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar Grande,"Nallagandla,Hyderabad",completed,₹2.20 Cr   -₹4.45 Cr,17.4774828,78.3060359,"3 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberLife,"Nallagandla,Hyderabad",completed,₹1.47 Cr   -₹2.26 Cr,17.4774828,78.3060359,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hill Park Avenues,"Chanda Nagar,Hyderabad",completed,₹95 Lac   -₹1.45 Cr,17.4534764,78.3943669,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Kanopy Jasmine,"Kompally,Hyderabad",completed,₹2.15 Cr   -₹2.70 Cr,17.5354868,78.5096979,"3 BHK 
										Residential Plot..",magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberZon,"Nallagandla,Hyderabad",completed,₹1.17 Cr   -₹1.74 Cr,17.4774828,78.3060359,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar,"Nallagandla,Hyderabad",completed,₹1.55 Cr   -₹1.83 Cr,17.4774828,78.3060359,"3 BHK 
										Multistorey Apartment..",magicbricks,"Nallagandla,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Amaravati One,"Tadepalli,Guntur",completed,₹1.20 Cr Onwards,16.4799409,80.6170256,"3 BHK 
										Multistorey Apartment..",magicbricks,"Tadepalli,Guntur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Shangri La,"Gopanapalli,Hyderabad",completed,₹1.50 Cr   -₹1.65 Cr,,,"5 BHK 
										..",magicbricks,"Gopanapalli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Crest,"Banjara Hills,Hyderabad",completed,₹2.0 Cr   -₹2.79 Cr,17.4177464,78.4399014,,magicbricks,"Banjara Hills,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Senor Valley 2,"Jubilee Hills,Hyderabad",completed,₹2.13 Cr   -₹3.19 Cr,17.4308362,78.4102882,,magicbricks,"Jubilee Hills,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Towers,"Gachibowli,Hyderabad",completed,₹1.52 Cr   -₹1.91 Cr,17.4436222,78.3519638,,magicbricks,"Gachibowli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Cyber Commune,"Gachibowli,Hyderabad",completed,₹1.52 Cr   -₹1.91 Cr,17.4436222,78.3519638,,magicbricks,"Gachibowli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Avenues,"Chanda Nagar,Hyderabad",completed,₹1.07 Cr   -₹1.20 Cr,17.4534764,78.3943669,,magicbricks,"Chanda Nagar,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Maple,"Thanisandra Main Road,Bangalore",completed,₹66.9 Lac   -₹91.3 Lac,13.0402612,77.6243727,,magicbricks,"Thanisandra Main Road,Bangalore, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Palm Grove,"Kompally,Hyderabad",completed,₹1.01 Cr   -₹1.20 Cr,17.5354868,78.5096979,,magicbricks,"Kompally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna HillPark Gardenia,"Miyapur,Hyderabad",completed,₹1.10 Cr   -₹1.23 Cr,17.4981608,78.3567628,,magicbricks,"Miyapur,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Aparna Constructions and Estates Pvt. Ltd.,Aparna Senor Valley I,"Jubilee Hills,Hyderabad",completed,₹2.13 Cr   -₹3.19 Cr,17.4308362,78.4102882,,magicbricks,"Jubilee Hills,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Corporate Park,"Shilaj,Ahmedabad",ongoing,₹64.4 Lac   -₹72.1 Lac,23.0544372,72.4720756,Commercial Office Space..,magicbricks,"Shilaj,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Shubh Jivan,"Vastral,Ahmedabad",ongoing,₹45.9 Lac   -₹56 Lac,22.9948656,72.6624431,"2 BHK 
										..",magicbricks,"Vastral,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Gardenia,"Tragad,Ahmedabad",ongoing,₹40.5 Lac   -₹87.5 Lac,23.1283467,72.558657,"2 BHK 
										Multistorey Apartment..",magicbricks,"Tragad,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sanskruti,"Ravet,Pune",ongoing,,18.643269,73.7450557,"1 BHK 
										..",magicbricks,"Ravet,Pune, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastika,"Jodhpur Park,Kolkata",ongoing,₹1.21 Cr Onwards,22.5056055,88.363674,"3 BHK 
										Multistorey Apartment..",magicbricks,"Jodhpur Park,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik The Crest,"Nikol,Ahmedabad",ongoing,,23.0589329,72.6718737,,magicbricks,"Nikol,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Samruddhi,"Ravet,Pune",ongoing,₹21.8 Lac   -₹33.3 Lac,18.643269,73.7450557,,magicbricks,"Ravet,Pune, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sopan,"Gandhinagar Road,Ahmedabad",ongoing,,23.0229473,72.5064761,,magicbricks,"Gandhinagar Road,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Radhika Apartment,"Paschim Putiary,Kolkata",ongoing,,22.4803617,88.3377899,,magicbricks,"Paschim Putiary,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Nitara Heights,"Lalbaug,Vadodara",ongoing,,22.2825479,73.1992909,,magicbricks,"Lalbaug,Vadodara, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Matri Sadan,"Andheri East,Mumbai",ongoing,,19.1158835,72.854202,,magicbricks,"Andheri East,Mumbai, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,83 Ballygunge Place,"Ballygunge Place,Kolkata",completed,₹1.50 Cr   -₹1.78 Cr,22.5276506,88.3673772,"3 BHK 
										..",magicbricks,"Ballygunge Place,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Mitra Tower,"Bondel Road,Kolkata",completed,₹2.02 Cr   -₹2.78 Cr,22.5291122,88.3695843,"4 BHK 
										..",magicbricks,"Bondel Road,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Rich County,"Ambegaon,Pune",completed,₹42.0 Lac   -₹54.6 Lac,19.0316936,73.9500301,"1, 2 BHK 
										..",magicbricks,"Ambegaon,Pune, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Sanand Greens Residency,"Sanand,Ahmedabad",completed,₹38.0 Lac   -₹48.4 Lac,23.0238876,72.3851475,"2 BHK 
										..",magicbricks,"Sanand,Ahmedabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastic Manor,"Tiljala,Kolkata",completed,₹1.05 Cr   -₹1.20 Cr,22.5360688,88.3720085,"3 BHK 
										..",magicbricks,"Tiljala,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Usha,"Jodhpur Park,Kolkata",completed,₹1.33 Cr   -₹1.79 Cr,22.5056055,88.363674,"3, 4 BHK 
										..",magicbricks,"Jodhpur Park,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,36C,"Jatin Das Road,Kolkata",completed,₹1.01 Cr   -₹1.15 Cr,22.5171569,88.35661,"2 BHK 
										..",magicbricks,"Jatin Das Road,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Fern,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,"4 BHK 
										..",magicbricks,"Ballygunge,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Residency,"Kukatpally,Hyderabad",completed,₹1.20 Cr   -₹1.44 Cr,17.4930841,78.4054408,,magicbricks,"Kukatpally,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Renuka Jyoti Enclave,"Jaitala,Nagpur",completed,₹52.9 Lac   -₹60.0 Lac,21.1198761,79.0384201,,magicbricks,"Jaitala,Nagpur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Arcade,"Boyapalem,Guntur",completed,,,,,magicbricks,"Boyapalem,Guntur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Amaravathi Enclave,"Nidumukkala,Guntur",completed,,16.4427045,80.4099018,,magicbricks,"Nidumukkala,Guntur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Windsor Heights,"Kharghar,Navi Mumbai",completed,₹1.14 Cr   -₹1.65 Cr,19.025773,73.0591845,,magicbricks,"Kharghar,Navi Mumbai, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Keshav,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,,magicbricks,"Ballygunge,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Ekhon,"Hazra,Kolkata",completed,₹1.20 Cr   -₹1.94 Cr,22.5227232,88.3499241,,magicbricks,"Hazra,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Asim Shova,"Mullick Bazar,Kolkata",completed,,22.5799977,88.3543311,,magicbricks,"Mullick Bazar,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Lalita,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,,magicbricks,"Ballygunge,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Manisha,"Kalighat,Kolkata",completed,₹1.07 Cr   -₹1.32 Cr,22.5153313,88.3477052,,magicbricks,"Kalighat,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Tolly Cottage,"Lake Gardens,Kolkata",completed,₹94.0 Lac   -₹1.14 Cr,22.5080547,88.3533289,,magicbricks,"Lake Gardens,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Shail,"Ballygunge,Kolkata",completed,₹2.10 Cr   -₹3.38 Cr,22.5280337,88.3659084,,magicbricks,"Ballygunge,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Skand,"Rash Behari Avenue,Kolkata",completed,₹1.57 Cr   -₹2.29 Cr,22.5170535,88.3473884,,magicbricks,"Rash Behari Avenue,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Manikana,"Anil Maitra Road,Kolkata",completed,,22.5258628,88.3698056,,magicbricks,"Anil Maitra Road,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Heights,"Dombivli West,Thane",completed,₹45.0 Lac   -₹55.0 Lac,19.2221822,73.0809274,,magicbricks,"Dombivli West,Thane, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Diamond Rockk,"Thergaon,Pune",completed,₹70.8 Lac   -₹86.5 Lac,18.609275,73.7729374,,magicbricks,"Thergaon,Pune, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Shivaay,"Raja Basanta Roy Road,Kolkata",completed,₹1.50 Cr   -₹1.58 Cr,22.5137651,88.3510421,,magicbricks,"Raja Basanta Roy Road,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Argh,"Rash Behari Avenue,Kolkata",completed,₹1.57 Cr   -₹2.29 Cr,22.5170535,88.3473884,,magicbricks,"Rash Behari Avenue,Kolkata, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Smart Nu Town,"Naya Raipur,Raipur",completed,₹33.7 Lac   -₹35.9 Lac,21.1610268,81.7864412,,magicbricks,"Naya Raipur,Raipur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Swastik Developers,Swastik Kunj Apartment,"Sector 13 Rohini,New Delhi",completed,₹1.65 Cr   -₹1.97 Cr,,,,magicbricks,"Sector 13 Rohini,New Delhi, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Sahasra,"Gopanapalli,Hyderabad",ongoing,₹1.32 Cr   -₹2.40 Cr,,,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Gopanapalli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Nirvana,"Gachibowli,Hyderabad",ongoing,₹2.50 Cr   -₹3 Cr,17.4436222,78.3519638,"3 BHK 
										Multistorey Apartment..",magicbricks,"Gachibowli,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri The Capital,"Kunchanapalli,Guntur",ongoing,,16.4620153,80.6174397,,magicbricks,"Kunchanapalli,Guntur, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Orange Towers,"Nanakram Guda,Hyderabad",completed,₹3.80 Cr   -₹7.27 Cr,,,"3, 4 BHK 
										..",magicbricks,"Nanakram Guda,Hyderabad, Guntur, Andhra Pradesh, India"
Guntur,Andhra Pradesh,India,Jayabheri Properties Pvt Ltd,Jayabheri Orange County,"Gachibowli,Hyderabad",completed,₹3.19 Cr   -₹4.43 Cr,17.4436222,78.3519638,"3, 4 BHK 
										..",magicbricks,"Gachibowli,Hyderabad, Guntur, Andhra Pradesh, India"
